,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,0.2719971643265773,0.2935569954929068,0.27296429670610894,0.2808329394177391,0.2884050108881835,0.26668090637141906,0.26759310787552043,0.2800529662979455,0.2674267943408382,0.2576121510247086,0.26450876129176554,0.2618985006296252,0.2564309389911737,0.2609309633707141,0.2576588452777926,0.2749457937343306,0.2755334341323563,0.2845519875622248,0.3045472518201505,0.27465111920400315
11,0.061132562609500465,0.061942738191256626,0.06696623256827586,0.05936961924458251,0.05232778264265738,0.06073315125405143,0.06364622775002866,0.056265386511589535,0.06592579604492801,0.06642343913936366,0.060897607040192474,0.06836384367206601,0.06662508207724992,0.06047202260576284,0.0689091476846918,0.058263235391882724,0.06872402134562239,0.06889319856300308,0.06547250124742998,0.059303693715844784
12,0.25118841193750113,0.2508212761001699,0.2505878086561056,0.23502230546679737,0.22666339282479203,0.26096292277181893,0.24843804437576936,0.2493175841760423,0.24277691587434477,0.23105798216938392,0.2692385132766569,0.24025030072547993,0.26170356394733546,0.23797339222111807,0.24333339297581832,0.25296588375383616,0.25248155775919806,0.2504008920254974,0.24941942885912255,0.23056892249569994
13,0.17608238908644192,0.1783172058940001,0.16742192634485184,0.163998341221078,0.2055774037325587,0.16631927224159815,0.17353321152251802,0.18086288829521813,0.18160667111163725,0.1795601396763756,0.17632433704020842,0.17126002013463074,0.16553229917037965,0.16944029491451393,0.1789942895189171,0.18134441746065555,0.19313440751313202,0.19274318228996998,0.17810506530238215,0.1720187013371017
14,0.03235390810110107,0.029477189548115266,0.033147447639399814,0.03272410099157856,0.03248119150898797,0.028530555847973538,0.02864824573829013,0.028548405591153587,0.028076355903534488,0.037553703345907415,0.02656800121204379,0.03234968727732734,0.032755701201558865,0.033967211487598015,0.029862411781184026,0.031179237996377753,0.028996651015070193,0.028222660918011875,0.030491623475487964,0.031063866461943132
15,0.1795201429426261,0.17580996720510458,0.18024959004613117,0.16624298288980746,0.18849903535412998,0.18437178277005212,0.18107299147723588,0.1739431922674821,0.193397513181038,0.18329573491153514,0.19267262500348428,0.1682501853702929,0.17377598190120094,0.178529380429894,0.17976948560120093,0.1824813836137502,0.17443985644484628,0.18141430929914873,0.19381876934793918,0.1853919647930574
16,0.034721779534965545,0.02238047876241769,0.030999540184364394,0.02940643994797938,0.0210820413149925,0.02920212719427172,0.02313646508384966,0.03761543512926699,0.03384918752603594,0.024749223293415647,0.01964471896314314,0.020149782761396014,0.026198116902135856,0.0225736556961639,0.02760076349547268,0.022519479087153543,0.023323737688671728,0.020674362476980145,0.037952578477337295,0.027595085555649265
17,0.012077106182963739,0.015104165864725039,0.01086585858310017,0.0118006125975593,0.020882292257095918,0.016362457529343833,0.01921184008454614,0.017569717228465592,0.009007430801976043,0.01902456980849263,0.014977874161342844,0.01545039576942784,0.020157524001341378,0.013535724067732771,0.02750582772040706,0.012151861413230445,0.026759297046668802,0.010736427934551119,0.010142741609849288,0.017309023869090303
18,0.00019453479403678143,0.00048354524779529746,0.0008690266589874719,0.0011964701216899672,0.001089775126987464,0.0014455493863188003,0.000998743076775714,0.0009971043833502335,0.0007333823328162333,0.0012189163862703853,0.0007992127643471274,0.0001651421586765545,0.0006934687870287578,0.0010222819848684857,0.0008006088124946817,0.0013259916147059837,0.0010840524080326307,0.0012062727257466373,0.0016952774120360479,0.0006877158689553858
19,0.03375560573981561,0.038144801614744046,0.03307504614251459,0.03682131944899067,0.033644962338878835,0.03188839699558574,0.04349746649801287,0.041097022539959345,0.033981939106049575,0.04069023877593347,0.03719047485964282,0.041553704879602714,0.037666007693474675,0.03308264577920347,0.03790123907424172,0.03882335701190157,0.03235033623720671,0.03677838616974138,0.04066257006509716,0.03815646124304942
20,0.035695799304290336,0.03581034421108229,0.034873512422478874,0.03376489769573357,0.037598561201020286,0.032670968947648954,0.03361209480098878,0.032459237365454606,0.0349399351084349,0.03967773472690464,0.03584660167413801,0.034375999235307646,0.036429657671641844,0.036698193220312994,0.03588969967108127,0.03393644225725438,0.034899139429087574,0.03574770728815844,0.03797439481369021,0.034868027792414595
21,0.039633341025877566,0.045403872011583364,0.04048876681532616,0.038610525089823745,0.03306701370099151,0.04544193575696612,0.03165850420612244,0.04160615040410768,0.03459504995042005,0.03808361557613836,0.03701900314190097,0.03916440270057645,0.040339371729865674,0.042600652012251806,0.05040478495447551,0.04048612062917757,0.050479644634856616,0.04769672128517544,0.03607323705110576,0.03519816791266675
22,0.06011146858654192,0.05342153500395078,0.05009532774138361,0.052592957860591975,0.0535585892426064,0.05811952015590266,0.058859478582074576,0.056641220031995725,0.058374213541021354,0.05678382416385297,0.053549041610126184,0.04930086186638643,0.054594818578852365,0.05446748849866347,0.05315937255206033,0.05701742972701427,0.05737936396579424,0.053273989512154576,0.05399332284971417,0.050730300364683664
23,0.15299346238421382,0.1514959489323119,0.15237002621068166,0.15231087464217288,0.12955643310985604,0.1467654703004702,0.1597100676395794,0.16322972814023898,0.13828076726709812,0.13888706731796685,0.13707457779726298,0.14573614588772946,0.14071579018048208,0.16436705112327227,0.13995436700593222,0.17654388110732308,0.15675693050317668,0.15700697505092542,0.15380158079368575,0.16223116111060654
24,0.022917092156556233,0.022545277458269633,0.022235495927219875,0.026246041778909244,0.024053038176111634,0.021216670516839037,0.023982930284510404,0.026129058087897172,0.02045133154542536,0.023698403230613424,0.023761493182842836,0.02116823586371325,0.023825520769595813,0.02453784177148361,0.022975185642287402,0.02681726778102677,0.02495273981486035,0.024899265749404507,0.02433657019352173,0.021981378269370286
25,0.018992245478580732,0.01889916669927655,0.016269407830341233,0.01695215201549332,0.015971445705145016,0.014620704788391883,0.016848318795349735,0.01670490513487338,0.0156855247586062,0.02368816805648814,0.02056901063821184,0.01857051072329669,0.016951185646158173,0.01655817211062599,0.02033211538817193,0.01568193517860555,0.018585894347179912,0.016524903017382606,0.0175176121443885,0.02466660071738777
26,0.11156299017015257,0.09504819380237334,0.09026612682711922,0.10378249301270977,0.09756209597452743,0.10926791378443741,0.09929178094266922,0.09131239044408183,0.10755985270484784,0.08907215135986916,0.10480149156450155,0.09337106726545555,0.09539217132534088,0.1025215693456876,0.09918614518810337,0.08036856350237515,0.10054681395395,0.09837326110328332,0.10174663961023488,0.10606749924875142
27,0.025934780774951906,0.026152489456010675,0.029439620109101148,0.02414328296321286,0.02771367576005195,0.026840407233509257,0.019725346632647512,0.0222502356144662,0.018278624833079564,0.025951210321501415,0.02650312396464935,0.024341733943188743,0.026923134104885043,0.017977345192792215,0.021615392458218734,0.025165252819355013,0.024813184490202575,0.02695491379968558,0.02567337903649598,0.02601008369432797
28,0.029443672856090876,0.02990193972522697,0.03346457697038417,0.03104964581791858,0.03657771578492011,0.034763926977772114,0.03695178116785272,0.030044904837456858,0.03238511377695997,0.034712169661122005,0.0403259843933975,0.03656337849159598,0.0406835825302813,0.03334141928033467,0.030205316617640483,0.03100387884069196,0.03244231224380201,0.035086064054439293,0.03337306929160977,0.023825803911945963
29,0.02654291778398892,0.016396531190515783,0.024687317883433788,0.0185671731728845,0.02278193233976233,0.01984211776220003,0.024748217853898948,0.023987807161678133,0.022098796380039955,0.019235586774254795,0.02375513601343243,0.020451596645558835,0.023647394547889063,0.017185848775758083,0.02178058279527954,0.02223721297757636,0.023643034590736738,0.014305780860368933,0.01745832813937775,0.01622524328678238
30,0.08293816910719452,0.08458144413931337,0.07827406865094294,0.07656677362924916,0.07083558263144402,0.08510736421688692,0.08840762877925053,0.07714629560836951,0.07600748759611084,0.0766116669394185,0.08418960933623885,0.07781565619793132,0.08074055612522496,0.07834666475437599,0.08156043085356679,0.0787243390370923,0.07751329118490921,0.07708334262608152,0.07928680447129499,0.07527714192107958
31,0.011217001826915637,0.01513643861734644,0.016598915329447114,0.01569668479322908,0.020930236502416034,0.011342994330767102,0.023283918450125295,0.011324472890819462,0.017570514858702202,0.017505459513806994,0.01122661590337114,0.013336217265924124,0.014670862606751168,0.017188927522652154,0.01722300250123455,0.019720006382677794,0.01328189190457337,0.016926547304948955,0.01622526877513706,0.01578151199973945
32,0.0172471654810202,0.014628676886578589,0.01580144350279895,0.01822323824891174,0.01711385637309987,0.013004092872618023,0.016852931422581277,0.01741385254094853,0.021299735409560493,0.012604061874058185,0.0176826321518715,0.010454603682285835,0.01275240036402711,0.01867094362938866,0.016595762740631504,0.01634286407537041,0.014971505363575636,0.01788370243719672,0.017012828841702153,0.017500903596247792
33,0.03211198170131349,0.026302053228226232,0.03898415523936156,0.031099132881026562,0.040755140894212706,0.030988374421527576,0.037066716479603204,0.03243431776704915,0.030856962501878173,0.03334676270266452,0.03224192147283067,0.02560002629221459,0.033087612409459274,0.03227781605898132,0.03266314469497907,0.0332622065123114,0.027300063483778867,0.03394439807954998,0.02973180210185321,0.025242756126858324
34,0.02148305200642934,0.01796432911857607,0.015227763723692283,0.017678029359455182,0.01832759692221877,0.015723031894673556,0.017022051346639845,0.01620808651509956,0.016489017871290014,0.015571680562367816,0.018323482997764765,0.019289258118340775,0.025166802326250265,0.015727428144297544,0.020589241191411423,0.01604100929116694,0.021298909203795954,0.01646177274568941,0.017749254446676493,0.014979933649323488
35,0.11901777447730949,0.09483624129285533,0.10947916468432087,0.10650601770202073,0.10893439693181872,0.10454483709936785,0.10226427192843271,0.11000895725365473,0.11375005509728474,0.110963090330581,0.1104716959965666,0.11512222232738602,0.1116694731851788,0.09904352427915951,0.1015088526712183,0.12504924294544825,0.11555894385590135,0.1251612476187261,0.0993808258180129,0.1228853047334564
36,0.08224906815271465,0.09468507546947762,0.09472483811317418,0.0981863079351889,0.09668972439009137,0.09573911734393102,0.0992353232095919,0.09460252308919145,0.09446150854395505,0.10135427539437161,0.08317549447622426,0.11600737198358081,0.0832841423435819,0.10049096531665865,0.07700821084221683,0.12164243987912463,0.09760642481629836,0.08791182750619965,0.09882352309669096,0.08940561472591399
37,0.08397094331360079,0.09476900820422138,0.08136910202646594,0.09184415595571098,0.09589199132358378,0.08125870731587916,0.08927442510486455,0.08080451615272208,0.0821547483018655,0.07325686575946616,0.08493903605542712,0.09573105267394207,0.10571313249193727,0.10324609182815137,0.10230195065227449,0.08069264955509524,0.08898011526005838,0.081518686636952,0.08850862318571229,0.0771606576996845
38,0.05625059232066256,0.04963198967928022,0.07452586595036419,0.06199145375743322,0.06174354870755935,0.04967841507642407,0.07861441602014836,0.061472762078190024,0.05989462490444468,0.058643156106408495,0.06389782039236502,0.06047841322120344,0.05778127741725404,0.06522699120176037,0.06503619710912956,0.05874867440491856,0.06751226288379093,0.05541487633719199,0.06228938304591318,0.05230647085970247
39,0.0176840880809421,0.019228990664148137,0.020640427437306777,0.017870619734184492,0.021411799647016328,0.017231410184303804,0.02698386660760645,0.02560499939385622,0.0177775786354572,0.023315511090596694,0.02177859844162388,0.024523704173836515,0.019925842463874743,0.019889616604566916,0.02111760295766208,0.01976486789080973,0.023458245525903254,0.020554760007366935,0.02040463837350274,0.01840340189393484
40,0.06495400819733953,0.06720374885100666,0.06595487864057456,0.06447721419078277,0.060468925936367816,0.0659357212230732,0.06598686121565685,0.06752766979968926,0.06333871348032115,0.06332299278772159,0.06843362123325786,0.06678348704244362,0.07163815476421921,0.06648294590122532,0.06666949047335488,0.06751889741568153,0.06175678759449642,0.06572971316712577,0.06781161502575259,0.06419858694194396
41,0.03420943530611505,0.03120581134731634,0.0369425142758635,0.04362711657177479,0.03386959686690757,0.031038477782747757,0.034878494111946386,0.033800756965515044,0.03567467574711217,0.03347400567430881,0.037935299232763633,0.03479120817313627,0.03247862619489522,0.03064894403845805,0.033392484853519255,0.029934026220999423,0.03634305825410568,0.031029988114850155,0.034483096742310856,0.0363674655189669
42,0.02015516071121408,0.023315227687566515,0.02141791020562245,0.023732268547262736,0.02234431887783586,0.019452087602523437,0.022247430582013353,0.019449856310493816,0.019779675716995987,0.023756640325249923,0.022448789801293625,0.024066145907107074,0.028883343788235122,0.022409704638404356,0.022559104460729566,0.026418533860163046,0.025067314193969455,0.021534481885133606,0.0248674492327982,0.024513961468495802
43,0.03703482432937489,0.03719143956010272,0.04057851112467999,0.03501629559605053,0.038518608709837115,0.03752187045326725,0.03655489978030731,0.03929979018163018,0.03269494626592941,0.0307981677458228,0.04208822690605565,0.03611596885147354,0.037513296926831446,0.03545667372585871,0.042503811233427356,0.03807792973380561,0.037367545592637684,0.03476243751578262,0.03441042129869619,0.036694806812384566
44,0.028545031326795145,0.0355360271751255,0.03671382113611184,0.03652055917647541,0.03461598694793301,0.033627181968623916,0.03085204538085793,0.037354237011698446,0.03168990639179184,0.031050160425595323,0.03030019060741095,0.03159787642621309,0.03371980844248691,0.029134578263685464,0.03150936870490916,0.02900493978962553,0.03769508729906971,0.03375329845644415,0.036982814292102234,0.031257522547624636
45,0.05163906536742558,0.03970576001070062,0.043375406300195186,0.04588788518496487,0.04872863103180305,0.046049186327811416,0.04240153071467675,0.03816843345864998,0.04475623530622895,0.03772141992873937,0.03709515381387072,0.04730324264833266,0.04678232495338438,0.04444855656204766,0.04204333145992735,0.04670097453271664,0.04175831962452608,0.04866661481194299,0.0431635993696185,0.03948620943409477
46,0.20148467683911886,0.2081049347982526,0.20675194380062356,0.19937374221815451,0.2036836182768876,0.21415162381945757,0.21069274901986376,0.22405486598559488,0.20659842763144043,0.20937221254178046,0.21062123369709232,0.2177103439460798,0.22214850429865018,0.21175249263765877,0.2265024416441864,0.2116599712216952,0.19904936708052126,0.22579346110646797,0.1999558436173289,0.21297384547961137
47,0.12873120575921446,0.13515249289553755,0.1261819855103936,0.13794158059843556,0.12572608669860044,0.1373001187193081,0.13146042820198753,0.13684870187971354,0.14092696752285938,0.13051172743303918,0.13884000212469597,0.11749889541849395,0.13143190037559294,0.1327478002393036,0.1393134440808255,0.1353181240745602,0.13704660391227366,0.13829489496669226,0.14146014876685611,0.12101959879199402
48,0.10353602579163454,0.09626227257089472,0.1131309969508538,0.11560406010033697,0.10848004771303438,0.12330239468998394,0.1139738257700784,0.10249446208574621,0.10956192011867602,0.09806221378960611,0.11074817592300672,0.10251698976378418,0.10314504872303014,0.11145742482116114,0.10560659745745864,0.1073553128390854,0.11408894382179782,0.12345293762837746,0.1136883835381931,0.10135920132546547
49,0.047676741436456775,0.05653280630080566,0.050004283452490035,0.0461362696196391,0.05690320230926584,0.051274275235454636,0.049116953672866885,0.04968042624322488,0.049506095867688706,0.04689732184560853,0.05638832696721373,0.055222659736294165,0.05030232098021467,0.05254523089210092,0.05096369501988774,0.05356073797763554,0.05279703245908971,0.04494338422205597,0.04840015075764444,0.04545483266475941
50,0.6468029332862955,0.6347094201872194,0.6244842195373315,0.6262490098389297,0.637094584969659,0.6181999900076629,0.633606559755067,0.6173439841394456,0.6547281118560276,0.6316370241716819,0.6481302709384509,0.5953086645389605,0.6109400863112118,0.6008537138650206,0.650724814319249,0.6129019286361866,0.6099870506171683,0.6463420807491849,0.6273588507682025,0.6245859084241847
51,0.05357256589562533,0.04341529847885328,0.046018015791956746,0.05090183854923895,0.048176854460379635,0.05597430878790276,0.050780814999761954,0.07045884662106104,0.05200586742271175,0.05427411581798108,0.04950699252807648,0.06788038144870354,0.04772809722818967,0.05009602888129119,0.05215863751982397,0.05817349786418023,0.047334782409201547,0.05466809186513241,0.05774613275075476,0.0533224587271442
52,0.37492731003234814,0.36463339424897656,0.363263937621384,0.35480054870679417,0.36538740234045197,0.36016083931247417,0.3365779519045457,0.3712355084082758,0.37533435594067105,0.3533561881900102,0.3962233491384567,0.3414095581662296,0.35479119397358455,0.3743588942498612,0.34782373913404374,0.3715550530938377,0.34987436583169174,0.3534244154336619,0.35313904384937167,0.3803221047788529
53,0.03001985578275462,0.038777701735582655,0.030522286135748946,0.035085226713996595,0.03006391614636979,0.0331173697088833,0.03293639968945393,0.03564928716975726,0.031185532715234502,0.029626227464568482,0.03593379710116613,0.03473767328988116,0.032661770390018115,0.03174251987074968,0.03130121143701405,0.03269697368330133,0.03957600810129546,0.037088034278844266,0.028575154487817098,0.03501459187151537
54,0.245653013777573,0.2418255389397985,0.24154348375930174,0.2246819292205236,0.22629512634358018,0.23506325101993794,0.22743302202958673,0.22201558045092717,0.21225155819687774,0.24309871213925952,0.24278617536854671,0.23423872947558036,0.23113066756671508,0.2489477052140419,0.2430837382439226,0.20927062974658692,0.2426620613731093,0.20658174450651492,0.22368353642554753,0.21936383439521073
55,0.044479772534972865,0.06153285000517179,0.06320730662107077,0.0630844078765746,0.05037420766938675,0.04612255794820305,0.06233240648348861,0.05894036120242179,0.06158218348120483,0.04599506303881614,0.045018891861846065,0.05020793165610509,0.049367752008513455,0.04936608328096406,0.048976252914878574,0.0673489379912467,0.0578031767657448,0.06088901713285252,0.051026729992815024,0.04760232740497592
56,0.027079324456664493,0.03786721955329339,0.037792385512851044,0.02867235694918834,0.030195491412595,0.031031834214271848,0.02941044073453635,0.03154216897205884,0.030859066238431175,0.03067564000068799,0.031331419892055096,0.028869136249137752,0.026756568121312708,0.03482606162776335,0.02910945396397765,0.028608020839716232,0.03189826481419102,0.03423033941500008,0.02961221649103692,0.03406484333699572
57,0.028190698457740485,0.03168641162842136,0.02809691408596959,0.04171127789823741,0.03367480350786315,0.03153484187513403,0.023315520871126552,0.03697528185427825,0.035665994581186904,0.03282868959134715,0.027413179334994434,0.030375668048611,0.03584261446299966,0.028826366208942328,0.03673188060849563,0.031404180164078366,0.03170770391102984,0.03329417132254339,0.030951882230505903,0.03157736621832154
58,0.0327060594319797,0.0283663179989965,0.02885666416214909,0.036592370414299705,0.03131761836939404,0.031634734808287726,0.03454516772606865,0.03496773951772919,0.03254621099772398,0.03396794791195519,0.0284770824774331,0.03561837547047715,0.032042582442315774,0.034967101690936774,0.0357965534288572,0.03281254918274663,0.028053377575047268,0.030839689198274664,0.028467781131342865,0.03128846653498266
59,0.05977039823858151,0.06147398594114641,0.05838532611380435,0.0584909073162815,0.06122045104953728,0.05897069274608323,0.05751082658301023,0.06139508452034279,0.06449383571545352,0.06560858776790261,0.06376622384201698,0.06185026580346161,0.06134323923955284,0.05955889279957282,0.06562791478539251,0.06398804928456656,0.06080274447777884,0.063926127780232,0.06117484875533075,0.06684121665980579
60,0.021918645426751586,0.026955615749738263,0.020322427228129856,0.028044007752212746,0.02061732488409443,0.01994347399074966,0.022960718525447756,0.016746164086952058,0.021635660824786348,0.026367576105533502,0.018014629881428584,0.028671600975206084,0.022230176399544516,0.018839747839877886,0.01532263018874768,0.02094696878346702,0.028760616892808732,0.021346762370645134,0.025471239890497484,0.018866074545838947
61,0.01994981201444118,0.029571732279047767,0.02129959417150465,0.03554854322817944,0.02896587627659395,0.026464232970537776,0.035329210464771825,0.02973993658104535,0.0242897707494276,0.03862662059121224,0.023308110411754398,0.026891742198663984,0.024853563255981516,0.025111637836408254,0.023649285691358313,0.02260653746926838,0.025261025519520863,0.024180870200313974,0.031213145785836418,0.037168190160446105
62,0.2376329929675243,0.22538698108007854,0.2522358438120038,0.24979745501212264,0.25826608509513305,0.25114297038874994,0.2465576324572245,0.22885467313987262,0.23871907944783677,0.26159057640343725,0.2338679036663044,0.25504072294438096,0.23565050723922107,0.23809406149530415,0.25019886618152865,0.23830486548909036,0.26273800858004365,0.23363962255172557,0.24286653016230655,0.243063103806239
63,0.10869985800574697,0.11679948333788219,0.1203722684703288,0.10609450207579815,0.11356416419149018,0.11301166773889096,0.10616557029551021,0.12499846280205036,0.11031523979943338,0.11661035281878442,0.11934676890334624,0.11697698735648653,0.10714833649101631,0.123851243922747,0.11969082640703368,0.12592546955607872,0.10778962824790453,0.09310275356406933,0.09901519973764562,0.11099991724646922
64,0.054608445370812095,0.04935414902772151,0.056077808242545935,0.043012183456581574,0.05499203600975142,0.0441618409424746,0.04678000145198697,0.04784408465756978,0.046963655132102766,0.04973288537007688,0.04497914084377945,0.04252381557332253,0.05522021291317861,0.050679913231097336,0.05833995916488945,0.04969890570637126,0.050840129666405345,0.04467072598880731,0.05096172045279902,0.05589372200353643
65,0.011046804639621982,0.01172401253563687,0.016184556466684732,0.012886363990355266,0.012881884461323254,0.013089969250408152,0.01542118486822719,0.012167781557297882,0.013835712888340733,0.011471877205766357,0.012083696378849217,0.013646798682299328,0.011796173134518688,0.014150351695429931,0.013112102400971395,0.014067031421927003,0.014346309705910538,0.011045102699487568,0.01581780690797025,0.013863679005635687
66,0.02127034575395973,0.015972383757800163,0.017654670450383082,0.015098839415841704,0.018102907576428913,0.019138053211632346,0.019874865095473298,0.017456138959253596,0.017900714553633332,0.022370591181560984,0.01786290082860547,0.015992013131865344,0.019898279913120875,0.016872673091259185,0.01723058024905546,0.01841585543685584,0.018249573443828413,0.017378150436099107,0.020281801995345936,0.01646011113632273
67,0.030357975632203896,0.029343402287037232,0.03020217489388374,0.029653998323608592,0.03087937150259005,0.032300538541555096,0.030076315808868014,0.034000490604061316,0.029213663184710387,0.025650946764057284,0.03487546497997444,0.0363330060154735,0.03471311819980861,0.03537163241898278,0.031105512303992663,0.03980312127800111,0.030451278932977822,0.029613380608117933,0.03497625880315952,0.03186716550358347
68,0.011740936754093226,0.00912486984209511,0.0110625936814727,0.010145551331494586,0.01192313358059363,0.012177197726272392,0.012290660120092693,0.012345289072997836,0.009909187205075057,0.00891678944708392,0.009261013941818623,0.012236067570773246,0.01204437758669965,0.013936490908075415,0.012210186193394973,0.009764947892960606,0.01142805053776527,0.010064258599762782,0.009336868245191,0.009945185888493864
69,0.050671107903311884,0.04903252012026077,0.053029342449511345,0.05582347853388611,0.04845769481470196,0.058004075855930204,0.04890620613541204,0.05649159907175622,0.046560803799556204,0.05583459014923318,0.0467656048156674,0.05229773370691718,0.05246972659478742,0.05021403845860298,0.057042376989622494,0.062386189527633425,0.057193272316873996,0.055962282708656726,0.056483376481458084,0.05552892971058641
70,0.012049250478951574,0.009344294106383976,0.009725474463440142,0.01415499349359789,0.010384036782147837,0.011376487942326496,0.009509501776883226,0.010701224865369039,0.011296127661283593,0.015348086996367258,0.009644067023177045,0.012395489762496475,0.012379733506594192,0.01409449708597971,0.011540936246734697,0.0116518016946249,0.009558358120799918,0.013937283313822952,0.011146153588351235,0.011425904089281192
71,0.052931373591979476,0.03855731157438624,0.03650429487646728,0.0446937169197898,0.04436114505263725,0.04810607895870726,0.03717475259758643,0.04089058326426311,0.044077766901574326,0.043555123245669736,0.05303183518732636,0.04265693579768964,0.049694161614857256,0.045371527233916686,0.04308223412199122,0.04466310070236612,0.04182829010404693,0.04111318964388448,0.040543692917269364,0.046652696494181925
72,0.023252099686418136,0.023322851704963524,0.021831403055366207,0.020869035106607207,0.022633871534469052,0.026922790621795905,0.02273412863093023,0.026937136531741672,0.025593207159655067,0.021946254395804422,0.02285789217797149,0.027871151312537805,0.022854432002979496,0.02373810885922442,0.02469941806290359,0.01859891158021931,0.02374417257806845,0.02370651969648132,0.027835771026841507,0.020472557834518165
73,0.0014560614338307942,0.0013452554289181756,0.001661516106823173,0.0009733755159932362,0.0014531632237403838,0.0011496253121082633,0.0008331249922276084,0.0019110133412313362,0.000991793807257669,0.00111392916015157,0.0010739869056033877,0.0008169841063340959,0.0008804063926241347,0.0011611101227076647,0.000988043821406963,0.0013549293301710695,0.0009753952861513893,0.0012836325037381825,0.0006905439812011503,0.000731548232326597
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.00012121619091484317,3.2853509295417605e-05,0.00014822608003308782,0.00012128594905686794,0.0002466186832018204,0.0001861028582769339,0.000200594950111072,0.00010991315838763766,0.00023002143587963237,0.00016366754527290787,0.0002419005621050019,0.00015930844300463513,3.235770227015032e-05,0.00017195308228766155,6.737897920338746e-05,0.00016518793855285112,6.977102319454774e-05,0.0002136680581365048,0.00014337918106681533,9.521476249328525e-05
